Wav, micron	sigma, cm^2/H	kappa, cm^2/g	albedo	g
12676309.464852639	3.177162190000001e-35	1.4611618937647664e-11	4.146433115528167e-16	2.0416473415731878e-05
12634130.271736315	3.198585630000001e-35	1.471014432693966e-11	4.173938892328481e-16	2.0372670309127683e-05
12592091.752166098	3.220153570000001e-35	1.4809334264910706e-11	4.2016269543070254e-16	2.0372668928636557e-05
12550192.167936984	3.2418668400000015e-35	1.4909192568691623e-11	4.2294980751461077e-16	2.0372670108937934e-05
12508433.248787114	3.2637266900000014e-35	1.5009724986973403e-11	4.257554617571239e-16	2.0372668394431407e-05
12466811.55689835	3.285733800000002e-35	1.5110934647043952e-11	4.2857965012959946e-16	2.0372668589603458e-05
12425328.814800749	3.307889330000001e-35	1.5212826883688504e-11	4.314226025974695e-16	2.032886639091386e-05
12383985.008860253	3.3301941700000017e-35	1.5315405789975065e-11	4.342844669114291e-16	2.032886545654222e-05
12342778.446044194	3.3526496900000014e-35	1.541867766646895e-11	4.3716526524577023e-16	2.032886473661323e-05
12301709.128245857	3.3752564900000015e-35	1.5522645272541843e-11	4.400652051823769e-16	2.0317726156161428e-05
12260775.399937218	3.398015410000002e-35	1.5627312471314095e-11	4.4298438842895033e-16	2.03177258554573e-05
12219978.91517673	3.420928190000001e-35	1.5732687264963564e-11	4.459229206576825e-16	2.0273922480162347e-05
12179318.022292426	3.443995270000001e-35	1.5838771677029487e-11	4.488809785002984e-16	2.0273921168471733e-05
12138792.719865547	3.467217960000002e-35	1.5945571732140032e-11	4.518586112916302e-16	2.0273921242828466e-05
12098401.392589675	3.4905975800000017e-35	1.6053093500912876e-11	4.54855965693702e-16	2.0273922266213524e-05
12058145.647591176	3.5141345300000013e-35	1.6161338822929142e-11	4.578732276447594e-16	2.0271087826174006e-05
12018022.28947805	3.5378301100000013e-35	1.627031367682747e-11	4.609105469193939e-16	2.022728564431497e-05
11978032.91805108	3.5616855200000013e-35	1.6380023581351216e-11	4.639679502950613e-16	2.0227286489935085e-05
11938177.519390704	3.5857016700000017e-35	1.6490472721547423e-11	4.670457047738718e-16	2.02272845227172e-05
11898454.518614233	3.6098802400000015e-35	1.660166882365678e-11	4.701438071477406e-16	2.022728495311995e-05
11858862.37361112	3.634221510000002e-35	1.6713613175386082e-11	4.732624626147235e-16	2.0216146830327235e-05
11819402.638059566	3.658726800000002e-35	1.6826311847353016e-11	4.76401867037462e-16	2.0172343576113634e-05
11780075.29431459	3.6833974800000017e-35	1.6939771140122908e-11	4.795620560244285e-16	2.0172341546379716e-05
11740877.293284927	3.708234550000002e-35	1.7053995652648558e-11	4.827432397664811e-16	2.0172342237013786e-05
11701811.663703792	3.7332390800000013e-35	1.7168990305809457e-11	4.859455005501548e-16	2.0172341991410535e-05
11662873.888142552	3.758412010000002e-35	1.728475942262124e-11	4.891690029891105e-16	2.0172341670573967e-05
11624066.96788125	3.783755070000002e-35	1.7401310959272234e-11	4.924138811675246e-16	2.0128539070569722e-05
11585387.929473951	3.8092689100000016e-35	1.751864790508176e-11	4.95680285821827e-16	2.0128537659033995e-05
11546839.717330324	3.834954720000002e-35	1.7636775732803653e-11	4.989683127838858e-16	2.012853849090272e-05
11508417.928197062	3.8608137400000016e-35	1.7755700145139367e-11	5.02278220194326e-16	2.012853910237642e-05
11470124.037066108	3.8868470700000016e-35	1.787542620093699e-11	5.056100461446762e-16	2.0117398405080232e-05
11431958.038697178	3.913056260000002e-35	1.799596102857335e-11	5.089639527850793e-16	2.0073595290094605e-05
11393919.919482967	3.939441600000002e-35	1.8117305961744758e-11	5.123402081792504e-16	2.007359461480423e-05
11356006.829542354	3.966005220000002e-35	1.8239470796220668e-11	5.157387784802257e-16	2.007359485396419e-05
11318221.604573853	3.992747940000002e-35	1.8362459303142378e-11	5.191599315330181e-16	2.007359467446331e-05
11280560.020433646	4.019671210000002e-35	1.8486278150991438e-11	5.226036945325185e-16	2.007359455998337e-05
11243024.886534208	4.046775730000002e-35	1.861093055903481e-11	5.260703898416923e-16	2.0029791506236764e-05
11205614.79937342	4.0740629800000024e-35	1.873642333372263e-11	5.295600458169644e-16	2.0029791528994845e-05
11168329.751793668	4.101534620000003e-35	1.886276410931654e-11	5.330728366808224e-16	2.0026957702202736e-05
11131167.011321934	4.129191060000002e-35	1.898995477138718e-11	5.366089177566415e-16	2.002695807478102e-05
11094129.3079161	4.1570342100000027e-35	1.9118004103934403e-11	5.401685020417474e-16	2.0026958311606963e-05
11057213.928840283	4.185064740000002e-35	1.9246915188256573e-11	5.43751722105976e-16	1.9972016097415953e-05
11020422.219926301	4.2132845700000024e-35	1.9376696854343063e-11	5.473586485282191e-16	1.9972012797578123e-05
10983752.837620027	4.241694990000003e-35	1.9507355034842977e-11	5.509895088757898e-16	1.9972016843806502e-05
10947205.77974054	4.270296800000003e-35	1.9638893408918555e-11	5.546445388430608e-16	1.9972019454887948e-05
10910779.730738228	4.299091190000003e-35	1.9771317449323624e-11	5.583237646105846e-16	1.997129791239047e-05
10874474.698483726	4.3280803800000025e-35	1.9904637365733386e-11	5.62027351092079e-16	1.9927495128042333e-05
10838290.68271843	4.357264340000002e-35	2.0038853020179265e-11	5.657554581434916e-16	1.992749261996668e-05
10802226.39571398	4.3866456200000025e-35	2.0173976139990888e-11	5.695082900537561e-16	1.9927489859032557e-05
10766283.117830595	4.4162245700000025e-35	2.0310008334801734e-11	5.732861621978157e-16	1.9927492302366374e-05
10730459.562521987	4.446003140000003e-35	2.0446958572569757e-11	5.77089051858609e-16	1.9927493410739737e-05
10694754.469193656	4.4759827900000027e-35	2.0584833567766035e-11	5.809169800807027e-16	1.9883684985124366e-05
10659169.09439372	4.506164270000003e-35	2.072363676960517e-11	5.847704230411906e-16	1.9872545484103717e-05
10623700.940954706	4.5365493500000024e-35	2.0863376318233604e-11	5.886496606401952e-16	1.987255074716933e-05
10588351.257871749	4.567139480000003e-35	2.1004058882132904e-11	5.925543774399897e-16	1.98725495243489e-05
10553120.032251816	4.597935770000003e-35	2.1145689566140663e-11	5.964848363047051e-16	1.9872544058732685e-05
10518004.817522997	4.628939560000003e-35	2.128827453285363e-11	6.004417454156601e-16	1.9828745308207248e-05
10483006.83901251	4.6601527400000023e-35	2.143182247429259e-11	6.04424735743747e-16	1.9828564302570127e-05
10448126.085052788	4.691575890000003e-35	2.157633605785017e-11	6.084341740472194e-16	1.9828563684858187e-05
10413360.158392688	4.723211570000004e-35	2.1721827056845527e-11	6.12470094469005e-16	1.9828561256939352e-05
10378710.260891415	4.755060170000004e-35	2.1868297264870244e-11	6.165327517014358e-16	1.978475528912677e-05
10344176.38181807	4.787123680000003e-35	2.2015755833840386e-11	6.206225080474625e-16	1.9784756790045513e-05
10309757.337478036	4.819403380000002e-35	2.2164208650415538e-11	6.24739368954005e-16	1.978192253167369e-05
10275451.967782853	4.851900730000002e-35	2.2313662429066784e-11	6.28883636512901e-16	1.9770786281981512e-05
10241261.435934903	4.884617230000003e-35	2.2464124068223316e-11	6.3305525197048e-16	1.977078577114929e-05
10207184.58204769	4.917554040000002e-35	2.2615598902670373e-11	6.372546477264537e-16	1.9726984458616525e-05
10173220.269293617	4.950713370000003e-35	2.2768097096093642e-11	6.414816197555379e-16	1.9726979737319435e-05
10139369.638057856	4.984096190000004e-35	2.292162310947733e-11	6.457368401272764e-16	1.9726979170852087e-05
10105631.551554622	5.017703950000004e-35	2.3076183611302993e-11	6.500203568046292e-16	1.972698164433291e-05
10072006.007863233	5.051538700000003e-35	2.3231788029423856e-11	6.543321109960017e-16	1.9726977295147543e-05
10038492.997655815	5.085601600000002e-35	2.3388441698625172e-11	6.586724292300047e-16	1.9683178866929875e-05
10005090.309104633	5.119893810000003e-35	2.354614995369219e-11	6.630418057365916e-16	1.968317901509042e-05
9971799.052504146	5.154417360000004e-35	2.3704922130499077e-11	6.674401384927815e-16	1.9683175974925835e-05
9938618.135406261	5.189173830000003e-35	2.3864765495391244e-11	6.718674469211216e-16	1.9672040559024435e-05
9905548.638687618	5.224164470000003e-35	2.40256857970597e-11	6.763241491192942e-16	1.9672039937884757e-05
9872588.401072605	5.259391420000003e-35	2.418769287726342e-11	6.808104773928384e-16	1.962823197541089e-05
9839738.496002443	5.294855250000004e-35	2.4350789357405512e-11	6.853265739872677e-16	1.9628232363620782e-05
9806997.852138432	5.330558700000003e-35	2.4514987838616615e-11	6.898727294260914e-16	1.9628232403301043e-05
9774365.419152549	5.366503050000004e-35	2.468029420755633e-11	6.944489664024317e-16	1.9628231271671474e-05
9741842.248596646	5.402689550000004e-35	2.484671421291564e-11	6.990554140648332e-16	1.9628233352421346e-05
9709426.255949419	5.439120040000005e-35	2.501425631676769e-11	7.036924785589024e-16	1.9584430254453245e-05
9677119.512001539	5.475796480000005e-35	2.518292953305996e-11	7.083604024543652e-16	1.95844262858738e-05
9644919.945578117	5.512720050000003e-35	2.5352739288556748e-11	7.130592924091979e-16	1.9584433484347285e-05
9612826.546242123	5.549892490000004e-35	2.5523693585435933e-11	7.177893491412476e-16	1.9584429995783897e-05
9580840.336346325	5.587316000000006e-35	2.5695802541393662e-11	7.225505609421404e-16	1.9573290375660986e-05
9548961.304404866	5.624991290000004e-35	2.58690694216864e-11	7.273436297088022e-16	1.9526656170500445e-05
9517187.445702724	5.662920670000004e-35	2.6043504849895132e-11	7.321684030848337e-16	1.9526654588150695e-05
9485519.761239484	5.701106090000004e-35	2.6219117793977795e-11	7.370250461830989e-16	1.9526657108136227e-05
9453958.238590747	5.739549280000004e-35	2.6395916210122735e-11	7.419140768750394e-16	1.9526653166180528e-05
9422500.911513314	5.778251150000005e-35	2.6573904283376998e-11	7.468355087531971e-16	1.9526655821485242e-05
9391147.792879472	5.817214150000004e-35	2.675309328117492e-11	7.517894379862217e-16	1.9482850568165973e-05
9359899.849071616	5.856439890000004e-35	2.6933490607830518e-11	7.567764544906816e-16	1.9482846799036796e-05
9328755.151273131	5.895930320000004e-35	2.711510523130174e-11	7.617962500925548e-16	1.9482849220541718e-05
9297714.658438463	5.935687060000003e-35	2.729794460189211e-11	7.668496627605226e-16	1.9482846593721817e-05
9266777.41414031	5.975711500000005e-35	2.7482015112146028e-11	7.719365842571209e-16	1.9482850634886762e-05
9235942.480332607	6.016006200000005e-35	2.766732853538264e-11	7.770569497418399e-16	1.9427908725452243e-05
9205210.79528984	6.056572600000004e-35	2.7853891494093973e-11	7.822113689564287e-16	1.9427907655818292e-05
9174581.419782571	6.097412600000004e-35	2.804171272629035e-11	7.874003217207241e-16	1.9427186929296436e-05
9144053.432554336	6.138527600000005e-35	2.823079867050568e-11	7.926233432163759e-16	1.9427189750972952e-05
9113629.572928524	6.179920200000005e-35	2.8421161284017228e-11	7.978809858615966e-16	1.942718582707948e-05
9083303.454045657	6.221591800000005e-35	2.8612807005358912e-11	8.031737665372063e-16	1.938338167772315e-05
9053079.635335598	6.263544200000005e-35	2.8805744112645767e-11	8.085014696663267e-16	1.938338536640507e-05
9022958.085787358	6.305779800000006e-35	2.8999983643364508e-11	8.138645811415735e-16	1.9383383973362028e-05
8992929.900505854	6.348300200000006e-35	2.91955329558396e-11	8.19263097264051e-16	1.938338246016274e-05
8963012.830277687	6.391107400000005e-35	2.9392401247976635e-11	8.246976476480425e-16	1.938338361823619e-05
8933180.39832973	6.434203100000005e-35	2.959059633799537e-11	8.301682300827583e-16	1.9339580271055377e-05
8903458.974286381	6.477589200000005e-35	2.9790126963906126e-11	8.356749254835419e-16	1.9328438429339537e-05
8873831.05276524	6.521268100000004e-35	2.9991004163195596e-11	8.412183775534388e-16	1.9328441344921006e-05
8844305.31472926	6.565241600000007e-35	3.0193236213978844e-11	8.467984003936722e-16	1.932844067001489e-05
8814881.685343519	6.609511400000007e-35	3.0396830934475585e-11	8.524155157134601e-16	1.932560728028867e-05
8785551.620895742	6.654079900000006e-35	3.060179936217255e-11	8.580699078925991e-16	1.928180557943102e-05
8756315.204304421	6.698949000000005e-35	3.0808150235080045e-11	8.637618316635933e-16	1.9281802187495328e-05
8727180.86221102	6.744120700000006e-35	3.1015892751103674e-11	8.6949149890585385e-16	1.928180224070461e-05
8698140.200286124	6.789596700000006e-35	3.1225034728463186e-11	8.752590419084824e-16	1.9281802678918206e-05
8669201.520912549	6.835379500000007e-35	3.143558766454057e-11	8.810648745112095e-16	1.9281803956360097e-05
8640348.342464754	6.881471300000005e-35	3.164756167703196e-11	8.86909292749066e-16	1.9238000545211223e-05
8611605.271208912	6.927873500000007e-35	3.1860963204471306e-11	8.927925510408053e-16	1.9226859304583258e-05
8582947.790832056	6.974588800000006e-35	3.207580466403113e-11	8.987148516791406e-16	1.9226859421033005e-05
8554384.121862454	7.021618900000007e-35	3.22920938739312e-11	9.04676178271651e-16	1.9226859256972935e-05
8525922.262660107	7.068966500000006e-35	3.250984325134405e-11	9.106771584805211e-16	1.9226858400812805e-05
8497554.157931516	7.116633300000007e-35	3.272906061448946e-11	9.167180692901508e-16	1.9183057113207825e-05
8469279.823333794	7.164621400000007e-35	3.294975562116827e-11	9.22798977905238e-16	1.918305505723112e-05
8441099.26806784	7.212933300000006e-35	3.317193976876249e-11	9.28920138775163e-16	1.9183055440166522e-05
8413012.494984018	7.261570600000006e-35	3.339562041559659e-11	9.350820851064911e-16	1.9183055368139617e-05
8385019.5006868	7.310536000000007e-35	3.362080997884313e-11	9.412847566364483e-16	1.91392512874132e-05
8357120.275638353	7.359831900000006e-35	3.384751949598879e-11	9.47528522070184e-16	1.913925164662486e-05
8329307.197087664	7.409459800000007e-35	3.40757558654628e-11	9.538139960254583e-16	1.9139253050674908e-05
8301595.508399904	7.459422600000007e-35	3.430553242422826e-11	9.601408903718624e-16	1.9128113031923685e-05
8273970.017745488	7.509722200000007e-35	3.453685791029546e-11	9.665098618725194e-16	1.9128112573987855e-05
8246438.298195549	7.560361000000007e-35	3.4769743361151133e-11	9.729209630677681e-16	1.908431125212625e-05
8219000.310014924	7.611341400000008e-35	3.5004199814281994e-11	9.793745614104227e-16	1.9084309153928825e-05
8191656.007932972	7.662665500000006e-35	3.524023692748889e-11	9.858711395492853e-16	1.90843075488275e-05
8164398.032308457	7.714335600000008e-35	3.547786527836328e-11	9.92410893836404e-16	1.9081475771105238e-05
8137226.472753229	7.766354100000008e-35	3.571709590439186e-11	9.989938099113963e-16	1.9081475983675955e-05
8110155.835932971	7.818723700000008e-35	3.5957941222747174e-11	1.0056204230992318e-15	1.903767148300587e-05
8083164.417059378	7.871446000000008e-35	3.620040859175371e-11	1.0122910556014728e-15	1.9037673902232494e-05
8056273.779037258	7.924524100000009e-35	3.6444512268165136e-11	1.0190058895890026e-15	1.9037674822297096e-05
8029462.492637458	7.977960200000008e-35	3.669026236967758e-11	1.0257651917591657e-15	1.9037673473029204e-05
8002744.801067734	8.031756500000008e-35	3.693766901398723e-11	1.0325695325101043e-15	1.9026533139572576e-05
7976120.614336202	8.085915400000008e-35	3.7186743238580773e-11	1.0394188839373697e-15	1.89827290869544e-05
7949575.979031251	8.140439900000009e-35	3.74374988403166e-11	1.0463136069796413e-15	1.8982730932780182e-05
7923124.838735742	8.195331700000008e-35	3.7689943637414466e-11	1.053254258998448e-15	1.8982729713078695e-05
7896767.0877987165	8.250593800000009e-35	3.794409142673277e-11	1.0602407948128523e-15	1.8982730488465763e-05
7870489.0318004005	8.30622850000001e-35	3.819995278586293e-11	1.0672736371386832e-15	1.8982715755193134e-05
7844297.574116571	8.362238400000009e-35	3.845753967208221e-11	1.0743532474139927e-15	1.8938915811167967e-05
7818199.430951669	8.418626500000009e-35	3.871686588224902e-11	1.081479602069291e-15	1.893891401256358e-05
7792181.161376757	8.47539380000001e-35	3.897793601531614e-11	1.0886535928253844e-15	1.8938914473206165e-05
7766256.128061477	8.532544800000009e-35	3.924077076657116e-11	1.0958747556895322e-15	1.8938913137665973e-05
7740411.05656611	8.59008080000001e-35	3.9505376114652714e-11	1.1031441755507108e-15	1.893819189410088e-05
7714659.121188668	8.64800470000001e-35	3.97717653965239e-11	1.1104616159736812e-15	1.8883251972464875e-05
7688987.212000215	8.706319600000011e-35	4.003995286893842e-11	1.1178275618000501e-15	1.8883251140361056e-05
7663401.878205689	8.765027600000011e-35	4.03099481896971e-11	1.1252424115971965e-15	1.8883251467365237e-05
7637903.094104495	8.824131200000008e-35	4.0581762856181946e-11	1.1327066636803846e-15	1.888325059534851e-05
7612490.828701427	8.883633900000009e-35	4.085541296472777e-11	1.1402201689783715e-15	1.8883250546245513e-05
7587158.733842971	8.943536400000009e-35	4.11309017346015e-11	1.1477835650358609e-15	1.883944646671509e-05
7561913.1640305	9.00384400000001e-35	4.140825354025298e-11	1.1553971326468994e-15	1.8839447098325532e-05
7536754.072078475	9.064558800000011e-35	4.168747803948306e-11	1.1630612514014457e-15	1.883661317159706e-05
7511675.218884616	9.125682300000011e-35	4.196858213072094e-11	1.1707761920585364e-15	1.88366150070844e-05
7486682.816667392	9.187217500000011e-35	4.225157961082501e-11	1.178542304293981e-15	1.8836613972104437e-05
7461770.6978228325	9.249168200000011e-35	4.25364879558159e-11	1.1863600056651569e-15	1.87816693694058e-05
7436938.916800061	9.311537000000012e-35	4.2823319122970884e-11	1.1942294655672835e-15	1.8781669947082065e-05
